timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ
1386186009.48,0.5174,0.4206,0.5322,0.0712,0.1414,-0.0912,0.0328,0.955555555556,-0.0111111111111,1.55833333333
1386186009.48,0.5844,0.404,0.6158,0.0982,0.1486,-0.0808,0.0356,0.994444444444,0.0194444444444,1.55833333333
1386186009.49,0.6034,0.4002,0.6924,0.1018,0.1616,-0.0814,0.0356,0.994444444444,0.0194444444444,1.55833333333
1386186009.5,0.5298,0.3706,0.5658,0.061,0.2048,-0.0972,0.0356,0.994444444444,0.0194444444444,1.55833333333
1386186009.5,0.5078,0.3824,0.537,0.0206,0.2174,-0.1044,0.0356,0.994444444444,0.0194444444444,1.55833333333
1386186009.51,0.5074,0.3904,0.555,0.001,0.2218,-0.1138,0.0356,0.994444444444,0.0194444444444,1.55833333333
1386186009.51,0.5074,0.3984,0.583,-0.0124,0.232,-0.1246,0.0332,0.961111111111,0.0805555555556,1.59444444444
1386186009.52,0.4946,0.3746,0.573,-0.0158,0.241,-0.1348,0.0332,0.961111111111,0.0805555555556,1.59444444444
1386186009.53,0.4936,0.3406,0.5524,-0.0106,0.2488,-0.1384,0.0354,0.991666666667,0.105555555556,1.56944444444
1386186009.53,0.5124,0.305,0.5358,0.0054,0.2496,-0.141,0.0354,0.991666666667,0.105555555556,1.56944444444
1386186009.54,0.503,0.2986,0.547,0.0176,0.2358,-0.1378,0.0362,1.00277777778,0.133333333333,1.58611111111
1386186009.55,0.5212,0.3534,0.5792,0.0106,0.15,-0.1054,0.036,1.0,0.130555555556,1.60833333333
1386186009.57,0.4778,0.308,0.5504,0.017,-0.0458,0.0126,0.035,0.986111111111,0.119444444444,1.6
1386186009.58,0.48,0.3008,0.4716,0.0354,-0.16,0.06,0.0364,1.00555555556,0.075,1.58888888889
1386186009.59,0.4548,0.3384,0.5146,0.0272,-0.2164,0.0792,0.0346,0.980555555556,0.0333333333333,1.575
1386186009.6,0.4438,0.3644,0.5132,0.0314,-0.2718,0.0888,0.0346,0.980555555556,0.0333333333333,1.575
1386186009.6,0.4548,0.3738,0.5256,0.0514,-0.3158,0.0928,0.0354,0.991666666667,-0.0166666666667,1.55
1386186009.61,0.4856,0.358,0.5718,0.0742,-0.3476,0.0948,0.0354,0.991666666667,-0.0166666666667,1.55
1386186009.61,0.4886,0.396,0.541,0.0978,-0.3838,0.093,0.0354,0.991666666667,-0.0166666666667,1.55
1386186009.62,0.4624,0.3762,0.579,0.1134,-0.4276,0.1032,0.0368,1.01111111111,-0.075,1.55
1386186009.63,0.4816,0.414,0.5184,0.1308,-0.474,0.1074,0.0368,1.01111111111,-0.075,1.55
1386186009.63,0.4736,0.5014,0.4714,0.17,-0.5136,0.11,0.039,1.04166666667,-0.116666666667,1.48611111111
1386186009.64,0.4754,0.5028,0.4656,0.2222,-0.5582,0.1172,0.039,1.04166666667,-0.116666666667,1.48611111111
1386186009.64,0.5038,0.4822,0.4684,0.2886,-0.5716,0.1194,0.0412,1.07222222222,-0.152777777778,1.45
1386186009.65,0.5238,0.4818,0.4756,0.3576,-0.5816,0.1224,0.0412,1.07222222222,-0.152777777778,1.45
1386186009.67,0.6052,0.5608,0.4398,0.5324,-0.6446,0.1448,0.0482,1.16944444444,-0.291666666667,1.31388888889
1386186009.69,0.6534,0.6012,0.4478,0.5938,-0.6772,0.2006,0.0496,1.18888888889,-0.355555555556,1.25833333333
1386186009.69,0.6268,0.5754,0.4542,0.5854,-0.6662,0.226,0.0496,1.18888888889,-0.355555555556,1.25833333333
1386186009.7,0.5374,0.4336,0.4276,0.567,-0.641,0.2678,0.051,1.20833333333,-0.408333333333,1.17222222222
1386186009.71,0.5106,0.4238,0.4028,0.5616,-0.656,0.2796,0.0516,1.21666666667,-0.463888888889,1.11388888889
1386186009.72,0.5096,0.4686,0.3984,0.5626,-0.705,0.2864,0.0516,1.21666666667,-0.463888888889,1.11388888889
1386186009.73,0.6006,0.5748,0.3816,0.6018,-0.9086,0.2912,0.0528,1.23333333333,-0.536111111111,1.00833333333
1386186009.74,0.6274,0.6528,0.3846,0.612,-0.9722,0.2896,0.056,1.27777777778,-0.577777777778,0.9
1386186009.75,0.6532,0.674,0.3802,0.6148,-1.0032,0.2882,0.056,1.27777777778,-0.577777777778,0.9
1386186009.76,0.7062,0.7382,0.381,0.5968,-0.988,0.2896,0.0526,1.23055555556,-0.65,0.752777777778
1386186009.76,0.7018,0.7348,0.3832,0.5634,-0.935,0.2962,0.0548,1.26111111111,-0.691666666667,0.661111111111
1386186009.78,0.6638,0.6716,0.3994,0.4484,-0.7292,0.3198,0.0514,1.21388888889,-0.727777777778,0.636111111111
1386186009.78,0.6408,0.618,0.4042,0.372,-0.5926,0.3376,0.0514,1.21388888889,-0.727777777778,0.636111111111
1386186009.79,0.6176,0.5784,0.4116,0.2912,-0.4508,0.357,0.0476,1.16111111111,-0.736111111111,0.672222222222
1386186009.79,0.5908,0.557,0.415,0.2112,-0.3182,0.3782,0.0476,1.16111111111,-0.736111111111,0.672222222222
1386186009.8,0.572,0.542,0.424,0.1376,-0.198,0.4002,0.0476,1.16111111111,-0.736111111111,0.672222222222
1386186009.81,0.5532,0.5146,0.433,0.0748,-0.093,0.4228,0.0438,1.10833333333,-0.736111111111,0.713888888889
1386186009.81,0.535,0.482,0.4308,0.0252,-0.0056,0.4462,0.0438,1.10833333333,-0.736111111111,0.713888888889
1386186009.82,0.5186,0.4704,0.4282,-0.0082,0.056,0.4692,0.0398,1.05277777778,-0.75,0.744444444444
1386186009.82,0.509,0.482,0.432,-0.0258,0.0896,0.4916,0.0398,1.05277777778,-0.75,0.744444444444
1386186009.83,0.505,0.484,0.4324,-0.0284,0.1022,0.5142,0.0354,0.991666666667,-0.777777777778,0.780555555556
1386186009.84,0.5048,0.4786,0.424,-0.017,0.1,0.5358,0.0354,0.991666666667,-0.777777777778,0.780555555556
1386186009.84,0.5056,0.4878,0.4162,0.0076,0.0832,0.5548,0.031,0.930555555556,-0.794444444444,0.791666666667
1386186009.85,0.5082,0.5052,0.4156,0.0438,0.0552,0.5702,0.031,0.930555555556,-0.794444444444,0.791666666667
1386186009.85,0.5102,0.5046,0.4086,0.0858,0.022,0.5844,0.031,0.930555555556,-0.794444444444,0.791666666667
1386186009.86,0.5136,0.5126,0.3998,0.1314,-0.015,0.5974,0.0256,0.855555555556,-0.827777777778,0.775
1386186009.87,0.5184,0.53,0.392,0.1782,-0.054,0.6084,0.0256,0.855555555556,-0.827777777778,0.775
1386186009.91,0.483,0.5182,0.377,0.4138,-0.2052,0.6352,0.0108,0.65,-0.858333333333,0.636111111111
1386186009.92,0.4716,0.4994,0.3652,0.4244,-0.201,0.6228,0.0108,0.65,-0.858333333333,0.636111111111
1386186009.93,0.4752,0.5054,0.3646,0.4344,-0.1904,0.6024,0.0076,0.605555555556,-0.861111111111,0.625
1386186009.95,0.4412,0.5088,0.3468,0.4366,-0.0956,0.4656,0.0026,0.536111111111,-0.872222222222,0.625
1386186009.95,0.439,0.5124,0.3352,0.429,-0.0568,0.4218,0.0026,0.536111111111,-0.872222222222,0.625
1386186009.97,0.4536,0.464,0.426,0.3852,0.0088,0.3256,0.0014,0.519444444444,-0.852777777778,0.619444444444
1386186009.97,0.3978,0.4636,0.3662,0.356,0.0562,0.2476,0.0014,0.519444444444,-0.852777777778,0.619444444444
1386186009.98,0.4962,0.6646,0.3796,0.3432,0.101,0.1004,0.0018,0.525,-0.847222222222,0.666666666667
1386186009.99,0.4726,0.6556,0.378,0.3348,0.1726,0.0342,0.0048,0.566666666667,-0.844444444444,0.677777777778
1386186010.0,0.466,0.601,0.3532,0.3206,0.247,-0.009,0.0048,0.566666666667,-0.844444444444,0.677777777778
1386186010.0,0.4788,0.5672,0.3572,0.3098,0.3678,-0.071,0.007,0.597222222222,-0.830555555556,0.727777777778
1386186010.01,0.4912,0.5518,0.3848,0.2912,0.4776,-0.1282,0.007,0.597222222222,-0.830555555556,0.727777777778
1386186010.01,0.51,0.5308,0.4272,0.2516,0.5732,-0.177,0.0072,0.6,-0.797222222222,0.830555555556
1386186010.02,0.4722,0.487,0.4108,0.17,0.6428,-0.203,0.0072,0.6,-0.797222222222,0.830555555556
1386186010.03,0.435,0.4842,0.3982,0.0824,0.69,-0.2202,0.0104,0.644444444444,-0.738888888889,0.916666666667
1386186010.03,0.421,0.4954,0.3332,0.0168,0.6976,-0.2376,0.0104,0.644444444444,-0.738888888889,0.916666666667
1386186010.04,0.4628,0.5314,0.3958,-0.0252,0.6702,-0.2426,0.0104,0.644444444444,-0.738888888889,0.916666666667
1386186010.04,0.4628,0.5492,0.4128,-0.0578,0.6272,-0.2374,0.0104,0.644444444444,-0.725,0.977777777778
1386186010.05,0.466,0.537,0.4184,-0.0844,0.5948,-0.229,0.0104,0.644444444444,-0.725,0.977777777778
1386186010.06,0.4776,0.515,0.423,-0.1048,0.5648,-0.2102,0.0106,0.647222222222,-0.697222222222,1.01666666667
1386186010.06,0.494,0.496,0.426,-0.1192,0.5322,-0.1854,0.0106,0.647222222222,-0.697222222222,1.01666666667
1386186010.07,0.4502,0.4644,0.274,-0.147,0.4548,-0.1256,0.0086,0.619444444444,-0.688888888889,1.05
1386186010.09,0.3986,0.5554,0.2906,-0.1992,0.3518,-0.08,0.0104,0.644444444444,-0.658333333333,1.06388888889
1386186010.1,0.358,0.3932,0.382,-0.2564,0.41,-0.0416,0.0078,0.608333333333,-0.641666666667,1.07222222222
1386186010.12,0.431,0.4246,0.412,-0.209,0.314,0.0038,0.005,0.569444444444,-0.619444444444,1.11666666667
1386186010.13,0.4556,0.4846,0.4534,-0.1976,0.2386,0.0116,0.005,0.569444444444,-0.619444444444,1.11666666667
1386186010.13,0.4482,0.4792,0.4824,-0.1704,0.1982,0.0198,0.004,0.555555555556,-0.636111111111,1.11944444444
1386186010.15,0.4356,0.365,0.451,-0.1592,0.1422,0.0192,0.0036,0.55,-0.627777777778,1.14166666667
1386186010.16,0.3898,0.4392,0.455,-0.167,0.0848,0.0042,0.0036,0.55,-0.627777777778,1.14166666667
1386186010.16,0.3762,0.4538,0.453,-0.163,0.0298,-0.0106,0.0028,0.538888888889,-0.658333333333,1.11666666667
1386186010.17,0.4012,0.4514,0.456,-0.1374,-0.0166,-0.0194,0.0028,0.538888888889,-0.658333333333,1.11666666667
1386186010.18,0.424,0.503,0.479,-0.1014,-0.0624,-0.0292,0.0018,0.525,-0.655555555556,1.09722222222
1386186010.18,0.447,0.533,0.4982,-0.0572,-0.0982,-0.037,0.0018,0.525,-0.655555555556,1.09722222222
1386186010.19,0.4852,0.555,0.5042,0.0204,-0.1064,-0.0562,0.0054,0.575,-0.672222222222,1.08611111111
1386186010.2,0.5066,0.5936,0.5136,0.0534,-0.0992,-0.0668,0.0076,0.605555555556,-0.675,1.06111111111
1386186010.2,0.5174,0.581,0.5032,0.0798,-0.0708,-0.0762,0.0076,0.605555555556,-0.675,1.06111111111
1386186010.21,0.5044,0.582,0.4928,0.0932,-0.034,-0.084,0.0076,0.605555555556,-0.675,1.06111111111
1386186010.22,0.5126,0.573,0.4764,0.1018,0.0058,-0.0918,0.009,0.625,-0.680555555556,1.08333333333
1386186010.22,0.5168,0.5802,0.472,0.1068,0.037,-0.0972,0.009,0.625,-0.680555555556,1.08333333333
1386186010.23,0.5076,0.5898,0.4756,0.1094,0.0624,-0.1006,0.0104,0.644444444444,-0.672222222222,1.09166666667
1386186010.23,0.4976,0.5844,0.4662,0.1124,0.0812,-0.1028,0.0104,0.644444444444,-0.672222222222,1.09166666667
1386186010.24,0.4996,0.5592,0.4574,0.116,0.1166,-0.1082,0.0122,0.669444444444,-0.638888888889,1.11388888889
1386186010.25,0.4988,0.5446,0.4552,0.1262,0.1446,-0.1124,0.0122,0.669444444444,-0.638888888889,1.11388888889
1386186010.25,0.4884,0.5298,0.4516,0.1348,0.1652,-0.1206,0.0136,0.688888888889,-0.638888888889,1.15277777778
1386186010.26,0.4842,0.533,0.4534,0.1412,0.1736,-0.1294,0.0136,0.688888888889,-0.638888888889,1.15277777778
1386186010.26,0.4954,0.548,0.4686,0.148,0.1776,-0.143,0.0148,0.705555555556,-0.619444444444,1.16111111111
1386186010.27,0.4936,0.5418,0.468,0.1522,0.1818,-0.1564,0.0148,0.705555555556,-0.619444444444,1.16111111111
1386186010.28,0.4864,0.5348,0.463,0.1524,0.1854,-0.1682,0.0148,0.705555555556,-0.619444444444,1.16111111111
1386186010.28,0.4838,0.5336,0.4658,0.1556,0.1864,-0.1772,0.0154,0.713888888889,-0.605555555556,1.18055555556
1386186010.33,0.5214,0.569,0.4782,0.2218,0.1108,-0.174,0.0218,0.802777777778,-0.569444444444,1.2
1386186010.34,0.5206,0.5614,0.4742,0.2218,0.1032,-0.1668,0.024,0.833333333333,-0.583333333333,1.2
1386186010.34,0.5244,0.565,0.4784,0.2206,0.095,-0.1596,0.024,0.833333333333,-0.583333333333,1.2
1386186010.36,0.5214,0.5574,0.4806,0.2068,0.0814,-0.1414,0.027,0.875,-0.555555555556,1.20277777778
1386186010.37,0.5196,0.5534,0.4794,0.1976,0.0768,-0.135,0.027,0.875,-0.555555555556,1.20277777778
1386186010.37,0.5186,0.556,0.4804,0.1892,0.071,-0.1298,0.0298,0.913888888889,-0.538888888889,1.20833333333
1386186010.38,0.522,0.555,0.4818,0.1812,0.0634,-0.125,0.0298,0.913888888889,-0.538888888889,1.20833333333
1386186010.41,0.52,0.5524,0.484,0.1224,0.0456,-0.1032,0.032,0.944444444444,-0.55,1.20833333333
1386186010.41,0.5156,0.5542,0.4864,0.1096,0.0444,-0.0988,0.0308,0.927777777778,-0.530555555556,1.19722222222
1386186010.42,0.5132,0.5488,0.4882,0.0978,0.0458,-0.0946,0.0308,0.927777777778,-0.530555555556,1.19722222222
1386186010.43,0.5128,0.54,0.487,0.0866,0.0482,-0.0898,0.0298,0.913888888889,-0.544444444444,1.20277777778
1386186010.43,0.5098,0.538,0.4846,0.0756,0.0496,-0.0848,0.0298,0.913888888889,-0.544444444444,1.20277777778
1386186010.44,0.5116,0.5376,0.484,0.0672,0.0498,-0.0798,0.0326,0.952777777778,-0.513888888889,1.20277777778
1386186010.44,0.5134,0.5374,0.484,0.0612,0.0492,-0.0746,0.0326,0.952777777778,-0.513888888889,1.20277777778
1386186010.45,0.515,0.537,0.4844,0.0564,0.048,-0.0696,0.0326,0.952777777778,-0.513888888889,1.20277777778
1386186010.46,0.518,0.539,0.4844,0.0526,0.0468,-0.0648,0.032,0.944444444444,-0.533333333333,1.20555555556
1386186010.46,0.52,0.5424,0.483,0.0486,0.046,-0.0606,0.032,0.944444444444,-0.533333333333,1.20555555556
1386186010.47,0.5212,0.543,0.4798,0.0442,0.0468,-0.0574,0.0338,0.969444444444,-0.536111111111,1.20555555556
1386186010.47,0.5212,0.5386,0.4764,0.0412,0.0478,-0.0544,0.0338,0.969444444444,-0.536111111111,1.20555555556
1386186010.49,0.5184,0.5274,0.4716,0.0304,0.0484,-0.0494,0.0328,0.955555555556,-0.511111111111,1.20833333333
1386186010.49,0.517,0.5284,0.4714,0.0246,0.0434,-0.0468,0.0336,0.966666666667,-0.508333333333,1.21388888889
1386186010.54,0.5138,0.5316,0.469,0.0078,-0.0084,-0.023,0.0338,0.969444444444,-0.525,1.21111111111
1386186010.57,0.5162,0.534,0.469,0.02,-0.0246,-0.0084,0.0328,0.955555555556,-0.511111111111,1.23055555556
1386186010.57,0.5168,0.5326,0.4688,0.023,-0.0258,-0.005,0.0348,0.983333333333,-0.522222222222,1.21388888889
1386186010.58,0.5186,0.5322,0.4688,0.0258,-0.0258,-0.0018,0.0348,0.983333333333,-0.522222222222,1.21388888889
1386186010.59,0.5188,0.5322,0.4688,0.0278,-0.0262,0.0014,0.0342,0.975,-0.530555555556,1.21944444444
1386186010.6,0.5198,0.5294,0.4714,0.0298,-0.0266,0.0066,0.0354,0.991666666667,-0.516666666667,1.22222222222
1386186010.61,0.52,0.5264,0.4724,0.0304,-0.029,0.011,0.0336,0.966666666667,-0.519444444444,1.22777777778
1386186010.62,0.5192,0.5262,0.4732,0.0302,-0.0318,0.012,0.0336,0.966666666667,-0.519444444444,1.22777777778
1386186010.62,0.518,0.5302,0.4758,0.03,-0.0358,0.0124,0.0336,0.966666666667,-0.519444444444,1.22777777778
1386186010.63,0.5174,0.5294,0.476,0.03,-0.0396,0.0124,0.0336,0.966666666667,-0.519444444444,1.22777777778
1386186010.63,0.5168,0.527,0.4752,0.0304,-0.042,0.0126,0.0336,0.966666666667,-0.519444444444,1.22777777778
1386186010.64,0.515,0.5258,0.4746,0.031,-0.0444,0.0126,0.0336,0.966666666667,-0.533333333333,1.18888888889
1386186010.66,0.5132,0.5296,0.4746,0.0352,-0.0506,0.0134,0.0334,0.963888888889,-0.522222222222,1.19166666667
1386186010.66,0.5134,0.5266,0.4734,0.037,-0.05,0.0144,0.0338,0.969444444444,-0.533333333333,1.19444444444
1386186010.67,0.5148,0.525,0.4716,0.0384,-0.0484,0.0154,0.0338,0.969444444444,-0.533333333333,1.19444444444
1386186010.68,0.5148,0.5256,0.4704,0.0394,-0.0464,0.0158,0.0342,0.975,-0.536111111111,1.18611111111
1386186010.68,0.5142,0.5252,0.469,0.0394,-0.044,0.016,0.0342,0.975,-0.536111111111,1.18611111111
1386186010.69,0.514,0.524,0.4678,0.0392,-0.0412,0.016,0.0342,0.975,-0.536111111111,1.18611111111
1386186010.69,0.5124,0.5244,0.4674,0.0382,-0.0384,0.016,0.0352,0.988888888889,-0.536111111111,1.19166666667
1386186010.7,0.5098,0.522,0.465,0.0364,-0.0354,0.0162,0.0352,0.988888888889,-0.536111111111,1.19166666667
1386186010.75,0.5082,0.5212,0.4648,0.0178,-0.0184,0.0118,0.034,0.972222222222,-0.552777777778,1.19722222222
1386186010.75,0.5086,0.5232,0.4654,0.0166,-0.0184,0.011,0.034,0.972222222222,-0.552777777778,1.19722222222
1386186010.76,0.5088,0.523,0.465,0.0156,-0.0176,0.01,0.0336,0.966666666667,-0.536111111111,1.18888888889
1386186010.77,0.5082,0.5208,0.4628,0.0144,-0.0148,0.0076,0.033,0.958333333333,-0.547222222222,1.18333333333
1386186010.78,0.5096,0.5234,0.4632,0.0144,-0.0144,0.0064,0.033,0.958333333333,-0.547222222222,1.18333333333
1386186010.78,0.5092,0.5238,0.4626,0.0146,-0.0144,0.0054,0.0322,0.947222222222,-0.536111111111,1.19444444444
1386186010.79,0.5086,0.523,0.4616,0.0146,-0.0138,0.0046,0.0322,0.947222222222,-0.536111111111,1.19444444444
1386186010.8,0.5094,0.5226,0.4602,0.0146,-0.013,0.0038,0.0356,0.994444444444,-0.541666666667,1.18611111111
1386186010.8,0.5108,0.524,0.4592,0.0146,-0.0126,0.0024,0.0356,0.994444444444,-0.541666666667,1.18611111111
1386186010.81,0.5118,0.5248,0.4582,0.0142,-0.0118,0.0012,0.0356,0.994444444444,-0.541666666667,1.18611111111
1386186010.83,0.5138,0.5272,0.4554,0.01,-0.011,-0.0048,0.034,0.972222222222,-0.55,1.2
1386186010.84,0.5144,0.5248,0.4546,0.0094,-0.0104,-0.0062,0.0348,0.983333333333,-0.508333333333,1.19722222222
1386186010.84,0.5136,0.5246,0.4544,0.0086,-0.01,-0.0072,0.0348,0.983333333333,-0.508333333333,1.19722222222
1386186010.85,0.5126,0.5246,0.4542,0.008,-0.01,-0.0088,0.033,0.958333333333,-0.538888888889,1.21111111111
1386186010.85,0.5124,0.5232,0.4546,0.0078,-0.0106,-0.01,0.033,0.958333333333,-0.538888888889,1.21111111111
1386186010.86,0.5122,0.5222,0.4546,0.0082,-0.0112,-0.011,0.033,0.958333333333,-0.538888888889,1.21111111111
1386186010.88,0.5132,0.5222,0.4534,0.0152,-0.0208,-0.0134,0.0334,0.963888888889,-0.533333333333,1.19444444444
1386186010.89,0.5142,0.526,0.454,0.0182,-0.0256,-0.0136,0.0348,0.983333333333,-0.536111111111,1.19444444444
1386186010.91,0.515,0.527,0.4534,0.0252,-0.038,-0.0136,0.0338,0.969444444444,-0.544444444444,1.18611111111
1386186010.94,0.5206,0.5332,0.4564,0.0284,-0.0502,-0.0136,0.036,1.0,-0.547222222222,1.18055555556
1386186010.94,0.519,0.5286,0.4542,0.0276,-0.05,-0.0134,0.0346,0.980555555556,-0.547222222222,1.19166666667
1386186010.96,0.5172,0.5282,0.4576,0.0238,-0.049,-0.0132,0.0344,0.977777777778,-0.544444444444,1.15277777778
1386186010.97,0.516,0.5216,0.4566,0.0226,-0.0474,-0.0126,0.0348,0.983333333333,-0.555555555556,1.16388888889
1386186010.97,0.5158,0.521,0.4568,0.0214,-0.0472,-0.0114,0.0348,0.983333333333,-0.555555555556,1.16388888889
1386186010.99,0.5186,0.5272,0.4598,0.0212,-0.0498,-0.009,0.0352,0.988888888889,-0.555555555556,1.17222222222
1386186010.99,0.5188,0.5194,0.4572,0.0212,-0.0494,-0.0074,0.0352,0.988888888889,-0.555555555556,1.17222222222
1386186011.0,0.5202,0.5268,0.458,0.0214,-0.051,-0.0044,0.0364,1.00555555556,-0.558333333333,1.18333333333
1386186011.02,0.523,0.5232,0.457,0.0226,-0.0516,0.0,0.0348,0.983333333333,-0.552777777778,1.15555555556
1386186011.05,0.5326,0.5398,0.461,0.0202,-0.0598,0.0146,0.0348,0.983333333333,-0.569444444444,1.14722222222
1386186011.06,0.5254,0.5194,0.4496,0.0036,-0.0372,0.023,0.036,1.0,-0.566666666667,1.15
1386186011.07,0.5242,0.5228,0.4496,-0.0032,-0.0328,0.0272,0.036,1.0,-0.566666666667,1.15
1386186011.08,0.519,0.517,0.4472,-0.011,-0.029,0.032,0.0338,0.969444444444,-0.588888888889,1.13888888889
1386186011.09,0.5174,0.5138,0.4464,-0.0212,-0.0278,0.0418,0.0326,0.952777777778,-0.580555555556,1.17777777778
1386186011.09,0.5144,0.5152,0.4464,-0.0258,-0.0308,0.048,0.0326,0.952777777778,-0.580555555556,1.17777777778
1386186011.1,0.5124,0.5072,0.4438,-0.0282,-0.0332,0.0536,0.0326,0.952777777778,-0.580555555556,1.17777777778
1386186011.11,0.5092,0.4976,0.438,-0.0286,-0.0368,0.0588,0.035,0.986111111111,-0.577777777778,1.16388888889
1386186011.12,0.5014,0.5038,0.4434,-0.0262,-0.0596,0.071,0.0324,0.95,-0.588888888889,1.14444444444
1386186011.16,0.5034,0.5286,0.4506,-0.0234,-0.1006,0.1104,0.0302,0.919444444444,-0.622222222222,1.12222222222
1386186011.17,0.5034,0.5406,0.4556,-0.0358,-0.093,0.118,0.0292,0.905555555556,-0.630555555556,1.13611111111
1386186011.18,0.4936,0.523,0.4488,-0.044,-0.08,0.1204,0.0292,0.905555555556,-0.630555555556,1.13611111111
1386186011.19,0.4832,0.5372,0.4578,-0.0588,-0.0574,0.1212,0.0282,0.891666666667,-0.633333333333,1.11944444444
1386186011.2,0.4848,0.5732,0.467,-0.0696,-0.0218,0.1204,0.0282,0.891666666667,-0.630555555556,1.14444444444
1386186011.21,0.4764,0.5444,0.4782,-0.0748,0.0034,0.1166,0.027,0.875,-0.630555555556,1.17777777778
1386186011.21,0.4742,0.5288,0.481,-0.0818,0.0496,0.1116,0.027,0.875,-0.630555555556,1.17777777778
1386186011.22,0.4444,0.49,0.4498,-0.1138,0.1314,0.0866,0.025,0.847222222222,-0.630555555556,1.17222222222
1386186011.24,0.4558,0.56,0.4882,-0.1322,0.1458,0.037,0.024,0.833333333333,-0.588888888889,1.22222222222
1386186011.24,0.444,0.4856,0.4558,-0.136,0.1684,0.0036,0.024,0.833333333333,-0.588888888889,1.22222222222
1386186011.25,0.3968,0.523,0.4472,-0.1494,0.1604,-0.0766,0.0252,0.85,-0.588888888889,1.21666666667
1386186011.26,0.4656,0.5368,0.4098,-0.12,0.1378,-0.1376,0.0256,0.855555555556,-0.561111111111,1.23055555556
1386186011.27,0.5814,0.637,0.5776,-0.083,0.1176,-0.1974,0.0256,0.855555555556,-0.561111111111,1.23055555556
1386186011.27,0.5252,0.7138,0.5876,-0.043,0.1344,-0.2656,0.03,0.916666666667,-0.527777777778,1.24444444444
1386186011.28,0.5204,0.64,0.5486,0.0008,0.2062,-0.3344,0.03,0.916666666667,-0.527777777778,1.24444444444
1386186011.28,0.5502,0.4418,0.5026,0.064,0.311,-0.3688,0.03,0.916666666667,-0.527777777778,1.24444444444
1386186011.3,0.6008,0.5406,0.5092,0.1298,0.286,-0.3276,0.0328,0.955555555556,-0.469444444444,1.26388888889
1386186011.3,0.5446,0.4954,0.4548,0.1206,0.2528,-0.2942,0.0354,0.991666666667,-0.45,1.27777777778
1386186011.31,0.531,0.466,0.3924,0.1,0.2114,-0.2678,0.0354,0.991666666667,-0.45,1.27777777778
1386186011.31,0.4608,0.5514,0.3762,0.0818,0.1546,-0.2654,0.0366,1.00833333333,-0.444444444444,1.25
1386186011.33,0.4078,0.386,0.3858,0.1306,0.1706,-0.318,0.04,1.05555555556,-0.422222222222,1.28055555556
1386186011.36,0.5368,0.3546,0.3968,0.1874,0.1782,-0.2314,0.044,1.11111111111,-0.383333333333,1.26944444444
1386186011.37,0.5182,0.436,0.4156,0.1824,0.1438,-0.2,0.0444,1.11666666667,-0.361111111111,1.28333333333
1386186011.38,0.5916,0.4504,0.4494,0.1848,0.0456,-0.1202,0.0454,1.13055555556,-0.380555555556,1.26944444444
1386186011.39,0.6058,0.5046,0.473,0.1712,-0.0164,-0.0804,0.0454,1.13055555556,-0.380555555556,1.26944444444
1386186011.39,0.6126,0.5162,0.47,0.1456,-0.0692,-0.0476,0.0458,1.13611111111,-0.408333333333,1.23055555556
1386186011.4,0.6276,0.5188,0.4996,0.11,-0.1096,-0.0226,0.0458,1.13611111111,-0.408333333333,1.23055555556
1386186011.4,0.6,0.5048,0.48,0.067,-0.1376,-0.0048,0.0458,1.13611111111,-0.408333333333,1.23055555556
1386186011.41,0.5812,0.578,0.495,0.0358,-0.1678,0.0036,0.0442,1.11388888889,-0.433333333333,1.22777777778
1386186011.41,0.582,0.5236,0.4802,0.0206,-0.1796,0.0112,0.0442,1.11388888889,-0.433333333333,1.22777777778
1386186011.42,0.5798,0.5448,0.494,0.0126,-0.1916,0.0156,0.0442,1.11388888889,-0.444444444444,1.21388888889
1386186011.44,0.561,0.5716,0.492,-0.0044,-0.1742,0.0002,0.0444,1.11666666667,-0.447222222222,1.21111111111
1386186011.45,0.555,0.5432,0.4818,-0.0036,-0.1508,-0.0052,0.0444,1.11666666667,-0.447222222222,1.21111111111
1386186011.46,0.5482,0.5456,0.4812,-0.002,-0.1362,-0.0092,0.0444,1.11666666667,-0.447222222222,1.21111111111
